cut	tokens=cut|*|*	aptitude=-0.148	attention=-0.051	pleasentness=-0.066	polarity=-0.067	semantics=cover_wind|cover_wound|heal_wind|open_wind|welt	sensitivity=0.037
cut_cheese	tokens=cut|*|*,cheese|*|*	aptitude=0.052	attention=0.111	pleasentness=0.051	polarity=0.053	semantics=place_chess_piece|play_checker|play_chess|play_game|play_game_chess	sensitivity=0.056
cut_down	tokens=cut|*|*,down|*|*	aptitude=-0.997	attention=0.0	pleasentness=-0.713	polarity=-0.885	semantics=chop_tree|cut_down_tree|cut_lumber|cut_tree|make_wood	sensitivity=0.944
cut_down_tree	tokens=cut|*|*,down|*|*,tree|*|*	aptitude=-0.174	attention=-0.13	pleasentness=-0.044	polarity=-0.042	semantics=destroy_city|destroy_target|kill_life|murder_another_person|parry	sensitivity=0.038
cut_edge	tokens=cut|*|*,edge|*|*	aptitude=-0.14	attention=0.0	pleasentness=0.0	polarity=-0.054	semantics=spear|hatchet|dark_alley|mountain_top|prisoner_war_camp	sensitivity=0.022
cut_fabric	tokens=cut|*|*,fabric|*|*	aptitude=-0.132	attention=-0.062	pleasentness=-0.041	polarity=-0.066	semantics=cover_wind|needle_thread|seam|use_needle|woven	sensitivity=0.087
cut_finger	tokens=cut|*|*,finger|*|*	aptitude=-0.717	attention=0.0	pleasentness=0.0	polarity=-0.239	semantics=laceration|hurt|cause_bleed|draw_blood|open_wind	sensitivity=0.0
cut_flower	tokens=cut|*|*,flower|*|*	aptitude=0.0	attention=0.0	pleasentness=0.102	polarity=0.034	semantics=fruit|cabbage|fresh_vegetable|fruit_vegetable|plant_matter	sensitivity=0.0
cut_food	tokens=cut|*|*,food|*|*	aptitude=-0.138	attention=-0.084	pleasentness=-0.086	polarity=-0.054	semantics=pierce|chop_vegetable|lacerate|open_package|spread_butter	sensitivity=0.021
cut_grass	tokens=cut|*|*,grass|*|*	aptitude=0.1	attention=-0.097	pleasentness=0.0	polarity=0.054	semantics=decorate_yard|dig_dirt|grow_flower|plant_flower|plant_garden	sensitivity=0.035
cut_hair	tokens=cut|*|*,hair|*|*	aptitude=0.1	attention=-0.097	pleasentness=0.0	polarity=0.054	semantics=go_haircut|go_hairdresser|haircut|hairdresser_chair|hairdressing_salon	sensitivity=0.035
cut_half	tokens=cut|*|*,half|*|*	aptitude=0.0	attention=0.0	pleasentness=-0.022	polarity=-0.028	semantics=bake_cookie|consume_person|cut_piece|cut_up|separate	sensitivity=0.061
cut_knife	tokens=cut|*|*,knife|*|*	aptitude=-0.087	attention=-0.02	pleasentness=-0.097	polarity=-0.07	semantics=kill_other_person|butter_toast|hurt_animal|kill_oneself|raise_flag	sensitivity=-0.046
cut_line	tokens=cut|*|*,line|*|*	aptitude=-0.046	attention=-0.042	pleasentness=-0.081	polarity=-0.049	semantics=use_brake|become_impatient|fall_off|grow_impatient|lose_balance	sensitivity=0.062
cut_lumber	tokens=cut|*|*,lumber|*|*	aptitude=-0.042	attention=0.0	pleasentness=-0.049	polarity=-0.05	semantics=chop|chop_tree|cut_tree|cut_wood|use_school	sensitivity=0.06
cut_meat	tokens=cut|*|*,meat|*|*	aptitude=-0.045	attention=-0.02	pleasentness=0.0	polarity=-0.023	semantics=cook_eat|high_protein|meat_cut|red_meat|spread	sensitivity=0.043
cut_off	tokens=cut|*|*,off|*|*	aptitude=0.071	attention=0.167	pleasentness=-0.05	polarity=0.047	semantics=limit|restraint|restriction|sense_sound|short_out	sensitivity=-0.047
cut_oneself	tokens=cut|*|*,oneself|*|*	aptitude=-0.164	attention=-0.079	pleasentness=-0.066	polarity=-0.05	semantics=drunk_drive|kill_man|kill_person|murder_another_person|terrorism	sensitivity=0.0
cut_open	tokens=cut|*|*,open|*|*	aptitude=-0.058	attention=0.0	pleasentness=-0.099	polarity=-0.102	semantics=medical_procedure|doctor_surgery|doctor_work|operation|treatment	sensitivity=-0.15
cut_paper	tokens=cut|*|*,paper|*|*	aptitude=-0.083	attention=-0.026	pleasentness=-0.043	polarity=-0.052	semantics=cut_ribbon|shave_beard|shave_leg|trim_hair|use_scissor	sensitivity=0.057
cut_ribbon	tokens=cut|*|*,ribbon|*|*	aptitude=-0.09	attention=-0.095	pleasentness=-0.042	polarity=-0.038	semantics=copy_paste|cut_finger|cut_paper|draw_blood|use_scissor	sensitivity=-0.078
cut_skin	tokens=cut|*|*,skin|*|*	aptitude=-0.911	attention=0.0	pleasentness=0.0	polarity=-0.577	semantics=abrasion|gash|laceration|ache|ouch	sensitivity=-0.819
cut_thing	tokens=cut|*|*,thing|*|*	aptitude=-0.959	attention=0.0	pleasentness=-0.949	polarity=-0.854	semantics=cut|dangerous|sharp_tool|use_blade|use_knife	sensitivity=0.655
cut_throat	tokens=cut|*|*,throat|*|*	aptitude=-0.95	attention=0.0	pleasentness=-0.971	polarity=-0.899	semantics=death|die|dead_person|kill|terrorist_action	sensitivity=0.775
cut_tool	tokens=cut|*|*,tool|*|*	aptitude=-0.133	attention=-0.029	pleasentness=-0.054	polarity=-0.069	semantics=dagger|machete|sharp|sharp_edge|use_knife	sensitivity=0.05
cut_tree	tokens=cut|*|*,tree|*|*	aptitude=-0.048	attention=0.0	pleasentness=-0.046	polarity=-0.04	semantics=cellulose|chop_tree|cut_lumber|cut_wood|timber	sensitivity=0.026
cut_up	tokens=cut|*|*,up|*|*	aptitude=-0.09	attention=-0.027	pleasentness=-0.061	polarity=-0.064	semantics=cut_piece|separation|sever|slash|slice	sensitivity=0.068
cut_vegetable	tokens=cut|*|*,vegetable|*|*	aptitude=-0.105	attention=-0.021	pleasentness=-0.042	polarity=-0.042	semantics=chop_vegetable|cut_food|heat_pot_water|open_package|stir_pot	sensitivity=0.0
cut_wood	tokens=cut|*|*,wood|*|*	aptitude=-0.128	attention=-0.024	pleasentness=-0.074	polarity=-0.071	semantics=chop|chop_tree|chop_wood|cut_lumber|cut_tree	sensitivity=0.036
cute	tokens=cute|*|*	aptitude=0.124	attention=0.0	pleasentness=0.057	polarity=0.053	semantics=furry|animal_furry|domestic_pet|hairy|nocturnal	sensitivity=0.023
cute_animal	tokens=cute|*|*,animal|*|*	aptitude=0.069	attention=0.071	pleasentness=0.02	polarity=0.053	semantics=chihuahua|little_animal|many_animals|panda|small_creature	sensitivity=0.0
cutlery_drawer	tokens=cutlery|*|*,drawer|*|*	aptitude=0.0	attention=-0.052	pleasentness=0.036	polarity=0.029	semantics=dine_table|kitchen_drawer|neat|silverware_drawer|table	sensitivity=0.0
cutworm	tokens=cutworm|*|*	aptitude=-0.131	attention=-0.098	pleasentness=-0.022	polarity=-0.055	semantics=gypsy_moth|mole_cricket|beetle|grasshopper|many_insects	sensitivity=0.11
cyan	tokens=cyan|*|*	aptitude=0.0	attention=0.0	pleasentness=-0.096	polarity=-0.035	semantics=aqua|indigo|red_yellow|violet|water_color	sensitivity=0.009
cycle	tokens=cycle|*|*	aptitude=0.106	attention=0.0	pleasentness=0.0	polarity=0.035	semantics=spin|athletics|jump_up|move_quickly|stay_young	sensitivity=0.0
cyclist	tokens=cyclist|*|*	aptitude=0.0	attention=-0.022	pleasentness=0.073	polarity=0.032	semantics=angler|chauffeur|homeowner|smoker|stalactite	sensitivity=0.0
cylinder	tokens=cylinder|*|*	aptitude=0.065	attention=-0.02	pleasentness=0.042	polarity=0.031	semantics=food_container|metal_container|metal_cylinder|small_ball|storage_container	sensitivity=0.035
cylindrical	tokens=cylindrical|*|*	aptitude=0.096	attention=0.0	pleasentness=0.022	polarity=0.034	semantics=write_device|write_implement|write_paper|write_tool|write_utensil	sensitivity=0.015
cylindrical_shape	tokens=cylindrical|*|*,shape|*|*	aptitude=0.124	attention=0.0	pleasentness=0.042	polarity=0.04	semantics=cylinder|finger|five_digits|four_finger_thumb|thumb	sensitivity=0.045
cynical	tokens=cynical|*|*	aptitude=-0.237	attention=0.391	pleasentness=-0.447	polarity=-0.132	semantics=cynicism|despairing|pessimism|pessimistic|pessimistically	sensitivity=-0.103
cynicism	tokens=cynicism|*|*	aptitude=-0.237	attention=0.391	pleasentness=-0.447	polarity=-0.132	semantics=cynical|despairing|pessimism|pessimistic|pessimistically	sensitivity=-0.103
cystoscope	tokens=cystoscope|*|*	aptitude=-0.119	attention=0.0	pleasentness=0.0	polarity=-0.059	semantics=colposcope|endoscope|gastroscope|sigmoidoscope|urethroscope	sensitivity=-0.059
daddy	tokens=daddy|*|*	aptitude=0.064	attention=0.133	pleasentness=0.051	polarity=0.039	semantics=brother|dad|family_member|mother_brother|uncle	sensitivity=-0.131
daft	tokens=daft|*|*	aptitude=-0.99	attention=0.0	pleasentness=-0.914	polarity=-0.877	semantics=idiotic|imbecile|moron|simple|stupid	sensitivity=-0.728
dagger	tokens=dagger|*|*	aptitude=-0.207	attention=-0.069	pleasentness=-0.026	polarity=-0.073	semantics=knife|cut_tool|blade|machete|vaccination	sensitivity=0.054
daily	tokens=daily|*|*	aptitude=0.201	attention=0.0	pleasentness=-0.028	polarity=0.033	semantics=cnn|eat_breakfast|medium|tv_program|wake_up	sensitivity=-0.075
daily_activity	tokens=daily|*|*,activity|*|*	aptitude=0.22	attention=0.157	pleasentness=-0.03	polarity=0.064	semantics=act|behave|do_something|form_social_interaction|wake_up	sensitivity=-0.156
daily_news	tokens=daily|*|*,news|*|*	aptitude=0.071	attention=0.0	pleasentness=0.03	polarity=0.03	semantics=print_medium|book_content|book_page|flat_thin|thin_wood	sensitivity=0.01
daily_routine	tokens=daily|*|*,routine|*|*	aptitude=0.191	attention=0.188	pleasentness=0.0	polarity=0.111	semantics=frequent|normal|typical|usual|usual_ordinary	sensitivity=-0.047
dairy	tokens=dairy|*|*	aptitude=0.067	attention=0.0	pleasentness=0.037	polarity=0.035	semantics=veal|food_group|milk_product|ranch|salad_dress	sensitivity=0.0
dairy_product	tokens=dairy|*|*,product|*|*	aptitude=0.058	attention=0.0	pleasentness=0.057	polarity=0.032	semantics=food|food_item|porridge|morning_food|form_pasta	sensitivity=0.018
dais	tokens=dais|*|*	aptitude=0.09	attention=-0.018	pleasentness=-0.048	polarity=-0.025	semantics=actor|thespian|drama|show_how|stage	sensitivity=-0.136
daisy	tokens=daisy|*|*	aptitude=0.077	attention=0.095	pleasentness=0.0	polarity=0.03	semantics=bloom|blossom|daffodil|dandelion|pollen	sensitivity=-0.082
dale	tokens=dale|*|*	aptitude=-0.115	attention=0.0	pleasentness=-0.056	polarity=-0.089	semantics=doctor_office|doctor|clinic|medical_office|nurse	sensitivity=-0.095
damage	tokens=damage|*|*	aptitude=-0.784	attention=-0.993	pleasentness=-0.831	polarity=-0.484	semantics=cut_skin|ouch|hurt|bloody|harm	sensitivity=-0.83
damage_body	tokens=damage|*|*,body|*|*	aptitude=-0.949	attention=0.0	pleasentness=-0.943	polarity=-0.775	semantics=hurt|physical_pain|damage|injury|painful	sensitivity=0.434
damage_car	tokens=damage|*|*,car|*|*	aptitude=-0.163	attention=-0.079	pleasentness=-0.163	polarity=-0.111	semantics=adjust_seat|broken_car|car_crash|road_rage|skid_mark	sensitivity=-0.086
damage_ear	tokens=damage|*|*,ear|*|*	aptitude=-0.419	attention=-0.047	pleasentness=-0.08	polarity=-0.218	semantics=ring_ear|damaged_eardrums|hear_loss|loud_music|tinnitus	sensitivity=0.201
damn	tokens=damn|*|*	aptitude=-0.05	attention=0.0	pleasentness=-0.04	polarity=-0.03	semantics=bad_luck|bad_mood|artic|mammal_family|tundra	sensitivity=0.0
damsel	tokens=damsel|*|*	aptitude=0.053	attention=0.143	pleasentness=-0.107	polarity=-0.05	semantics=female|female_human|female_person|niece|woman	sensitivity=-0.24
dance	tokens=dance|*|*	aptitude=0.762	attention=0.0	pleasentness=0.922	polarity=0.561	semantics=have_fun|ballroom_dance|dancer|old_dance|slow_dance	sensitivity=0.0
dance_around	tokens=dance|*|*,around|*|*	aptitude=0.069	attention=0.071	pleasentness=0.02	polarity=0.053	semantics=studio|dancing_in_rain|make_face|playful|wave_hand	sensitivity=0.0
dance_club	tokens=dance|*|*,club|*|*	aptitude=0.892	attention=0.921	pleasentness=0.966	polarity=0.926	semantics=disco|discotheque|fast_food_restaurant|nightclub|shop_complex	sensitivity=0.0
dance_joy	tokens=dance|*|*,joy|*|*	aptitude=0.073	attention=0.091	pleasentness=0.0	polarity=0.055	semantics=bind_agreement|need_money|arrive_mail|perform_service|responsible	sensitivity=0.0
dance_move	tokens=dance|*|*,move|*|*	aptitude=0.231	attention=0.0	pleasentness=0.073	polarity=0.101	semantics=motion|rotate|rotate_movement|sway|swirl	sensitivity=0.0
dance_music	tokens=dance|*|*,music|*|*	aptitude=0.743	attention=0.942	pleasentness=0.884	polarity=0.856	semantics=experience_pleasure|feel_emotion|listen_rock_music|watch_sunset|win_contest	sensitivity=0.0
dance_samba	tokens=dance|*|*,samba|*|*	aptitude=0.832	attention=0.993	pleasentness=0.925	polarity=0.917	semantics=dance|jump_rope|karaoke|play_frisbee|skate	sensitivity=0.0
dance_step	tokens=dance|*|*,step|*|*	aptitude=0.703	attention=0.0	pleasentness=0.702	polarity=0.468	semantics=dance_move|dance|relate_music|swirl|waltz	sensitivity=0.0
dance_together	tokens=dance|*|*,together|*|*	aptitude=0.755	attention=0.884	pleasentness=0.96	polarity=0.866	semantics=fall_love|feel_happy|kiss_other|laugh|sexual_arousal	sensitivity=0.0
dance_type	tokens=dance|*|*,type|*|*	aptitude=0.124	attention=-0.048	pleasentness=0.17	polarity=0.107	semantics=dance_move|dance|old_dance|pretzel|swirl	sensitivity=0.021
dance_well	tokens=dance|*|*,well|*|*	aptitude=0.956	attention=0.911	pleasentness=0.742	polarity=0.87	semantics=adjust_volume|enter_contest|dance_music|knock|old_dance	sensitivity=0.0
dancer	tokens=dancer|*|*	aptitude=0.907	attention=0.0	pleasentness=0.965	polarity=0.624	semantics=ballroom_dance|dance|old_dance|slow_dance|stout	sensitivity=0.0
dander	tokens=dander|*|*	aptitude=-0.625	attention=0.162	pleasentness=-0.15	polarity=-0.403	semantics=ire|see_red|hackles|umbrage|offense	sensitivity=0.596
dandruff	tokens=dandruff|*|*	aptitude=-0.233	attention=-0.105	pleasentness=-0.195	polarity=-0.121	semantics=cold_hot|hailstone|monsoon|rain|snow	sensitivity=0.041
dandruff_shampoo	tokens=dandruff|*|*,shampoo|*|*	aptitude=0.703	attention=0.0	pleasentness=0.702	polarity=0.468	semantics=get_clean|hair_care_article|hair_conditioner|prevent_dandruff|sculpt_gel	sensitivity=0.0
danger	tokens=danger|*|*	aptitude=-0.813	attention=0.0	pleasentness=-0.806	polarity=-0.87	semantics=intolerance|illiteracy|big_monster|menace|unsafe	sensitivity=-0.992
dangerous	tokens=dangerous|*|*	aptitude=0.0	attention=0.0	pleasentness=-0.09	polarity=-0.079	semantics=danger|dangerous_health|destructive|illegal|violent	sensitivity=-0.147
dangerous_activity	tokens=dangerous|*|*,activity|*|*	aptitude=-0.047	attention=0.14	pleasentness=0.094	polarity=0.045	semantics=danger|battle_group|currency_system|matter_a_lot|person	sensitivity=-0.053
dangerous_drive	tokens=dangerous|*|*,drive|*|*	aptitude=0.099	attention=0.07	pleasentness=0.242	polarity=0.137	semantics=just_fun|profitable|taboo|competitive|creepy	sensitivity=0.0
dangerous_health	tokens=dangerous|*|*,health|*|*	aptitude=0.131	attention=0.147	pleasentness=-0.216	polarity=-0.071	semantics=bad_health|unhealthy|hazardous_health|destructive|uncontrollable	sensitivity=-0.275
dangerous_human	tokens=dangerous|*|*,human|*|*	aptitude=0.0	attention=0.07	pleasentness=-0.074	polarity=-0.047	semantics=burn_heat|burn_hot|fire_burn|hot|really_hot	sensitivity=-0.138
dangerous_item	tokens=dangerous|*|*,item|*|*	aptitude=0.052	attention=0.0	pleasentness=-0.037	polarity=-0.048	semantics=dangerous|many_chemicals|many_countries|many_cultures|venomous	sensitivity=-0.159
dangerous_job	tokens=dangerous|*|*,job|*|*	aptitude=-0.812	attention=-0.984	pleasentness=0.0	polarity=-0.179	semantics=lose_team|leave_out|hear_bad_news|disrespect|cause_suffer	sensitivity=-0.708
dangerous_person	tokens=dangerous|*|*,person|*|*	aptitude=-0.917	attention=0.0	pleasentness=-0.981	polarity=-0.858	semantics=bad_person|evil_man|killer|murderer|thief	sensitivity=0.677
dangerous_sport	tokens=dangerous|*|*,sport|*|*	aptitude=0.149	attention=-0.036	pleasentness=0.0	polarity=0.062	semantics=rough_sport|type_of_sport|rough_game|ball_sport|popular_sport	sensitivity=0.0
dangerous_to_person	tokens=dangerous|*|*,to|*|*,person|*|*	aptitude=-0.904	attention=0.0	pleasentness=-0.943	polarity=-0.758	semantics=accident|electricity|gun|fire|poison	sensitivity=0.427
dangerous_tool	tokens=dangerous|*|*,tool|*|*	aptitude=-0.981	attention=0.0	pleasentness=-0.956	polarity=-0.852	semantics=weapon|gun|bullet|dangerous|rifle	sensitivity=0.618
dangerous_weapon	tokens=dangerous|*|*,weapon|*|*	aptitude=-0.204	attention=-0.046	pleasentness=-0.067	polarity=-0.075	semantics=weapon|sharp_weapon|firearm|bayonet|handgun	sensitivity=0.0
dark	tokens=dark|*|*	aptitude=0.0	attention=0.0	pleasentness=-0.722	polarity=-0.539	semantics=without_light|after_sundown|dim|no_light|darkness	sensitivity=-0.894
dark_alley	tokens=dark|*|*,alley|*|*	aptitude=-0.923	attention=0.0	pleasentness=0.0	polarity=-0.582	semantics=war_museum|battlefield|police_station|prisoner_war_camp|shoot_range	sensitivity=-0.823
dark_area	tokens=dark|*|*,area|*|*	aptitude=0.079	attention=0.096	pleasentness=-0.025	polarity=0.05	semantics=without_light|no_light|block_light|dark_light|parasol	sensitivity=0.0
dark_beer	tokens=dark|*|*,beer|*|*	aptitude=0.107	attention=0.099	pleasentness=0.152	polarity=0.096	semantics=beer|ale|cocktail|convulse|strong_taste	sensitivity=-0.07
dark_color	tokens=dark|*|*,color|*|*	aptitude=0.0	attention=0.0	pleasentness=-0.102	polarity=-0.034	semantics=color|primary_color|secondary_color|cool_color|darkness	sensitivity=0.0
dark_corner	tokens=dark|*|*,corner|*|*	aptitude=0.095	attention=0.0	pleasentness=-0.085	polarity=-0.03	semantics=part_play|role_play|cast|child_game|play_person	sensitivity=-0.101
dark_light	tokens=dark|*|*,light|*|*	aptitude=0.08	attention=0.114	pleasentness=0.0	polarity=0.065	semantics=no_light|dark_area|hue_tint|purple|red_yellow	sensitivity=0.0
dark_liquid	tokens=dark|*|*,liquid|*|*	aptitude=0.0	attention=0.0	pleasentness=0.0	polarity=-0.031	semantics=oil|black_liquid|fossil|inert_gas|liquid_fuel	sensitivity=-0.093
dark_outside	tokens=dark|*|*,outside|*|*	aptitude=0.0	attention=0.0	pleasentness=-0.083	polarity=-0.043	semantics=day_end|dusk|get_dark|night_time|sundown	sensitivity=-0.045
dark_place	tokens=dark|*|*,place|*|*	aptitude=-0.052	attention=0.0	pleasentness=-0.025	polarity=-0.026	semantics=underground|cave|compost_pile|top_tree|tunnel	sensitivity=0.0
darkness	tokens=darkness|*|*	aptitude=0.0	attention=0.074	pleasentness=-0.118	polarity=-0.058	semantics=without_light|moon_star|night|night_time|sun_down	sensitivity=-0.129
dart_board	tokens=dart|*|*,board|*|*	aptitude=0.0	attention=-0.108	pleasentness=0.035	polarity=0.039	semantics=roller_coaster|ball|helium_balloon|horseshoe|most_balls	sensitivity=0.026
darwin	tokens=darwin|*|*	aptitude=0.152	attention=0.192	pleasentness=-0.049	polarity=0.072	semantics=educate_guess|hypothetical|psychology|scientific_statement|supposition	sensitivity=-0.079
dash	tokens=dash|*|*	aptitude=-0.104	attention=0.385	pleasentness=-0.483	polarity=-0.133	semantics=scary|disquiet|dreadful|fearful|frighteningly	sensitivity=-0.196
date_activity	tokens=date|*|*,activity|*|*	aptitude=0.0	attention=0.739	pleasentness=0.793	polarity=0.511	semantics=recreation|pastime|enjoy_game|leisure|leisure_time	sensitivity=0.0
date_girl	tokens=date|*|*,girl|*|*	aptitude=0.0	attention=0.0	pleasentness=-0.101	polarity=-0.052	semantics=fancy_girl|jump_off_bridge|kiss_girl|rake_leave|wedge_door	sensitivity=-0.056
date_man	tokens=date|*|*,man|*|*	aptitude=-0.034	attention=0.118	pleasentness=-0.113	polarity=-0.04	semantics=voice_concern|date_woman|marry_man|service_car|oil_hinge	sensitivity=-0.09
date_woman	tokens=date|*|*,woman|*|*	aptitude=0.0	attention=0.113	pleasentness=-0.108	polarity=-0.03	semantics=marry_man|service_car|date_man|man_post|oil_hinge	sensitivity=-0.095
daunt	tokens=daunt|*|*	aptitude=-0.171	attention=0.387	pleasentness=-0.47	polarity=-0.151	semantics=scared|frighten_off|frighten_away|scare_away|scarily	sensitivity=-0.2
dauntless	tokens=dauntless|*|*	aptitude=0.24	attention=0.663	pleasentness=0.481	polarity=0.377	semantics=unafraid|intrepidly|hardy|fearlessness|fearlessly	sensitivity=-0.252
dauntlessly	tokens=dauntlessly|*|*	aptitude=0.24	attention=0.663	pleasentness=0.481	polarity=0.377	semantics=unafraid|intrepidly|hardy|fearlessness|fearlessly	sensitivity=-0.252
day_end	tokens=day|*|*,end|*|*	aptitude=0.0	attention=0.069	pleasentness=0.0	polarity=0.023	semantics=dusk|nightfall|sundown|sunset|twilight	sensitivity=0.0
day_job	tokens=day|*|*,job|*|*	aptitude=0.184	attention=0.197	pleasentness=-0.05	polarity=0.071	semantics=task|obligation|question_ask|office_job|chore	sensitivity=-0.119
day_month	tokens=day|*|*,month|*|*	aptitude=-0.037	attention=-0.003	pleasentness=0.0	polarity=-0.032	semantics=date|calendar_unit|day|thirty|time_measurement	sensitivity=0.063
day_of_the_week	tokens=day|*|*,of|*|*,the|*|*,week|*|*	aptitude=0.069	attention=0.182	pleasentness=0.0	polarity=0.057	semantics=fortnight|friday|midweek|monday|weekend	sensitivity=-0.081
day_off	tokens=day|*|*,off|*|*	aptitude=0.0	attention=0.791	pleasentness=0.981	polarity=0.591	semantics=make_oneself_happy|make_others_happy|retirement|time_relax|win_lottery	sensitivity=0.0
day_part	tokens=day|*|*,part|*|*	aptitude=0.069	attention=0.088	pleasentness=-0.048	polarity=0.032	semantics=sunrise|late_time|day_end|nightfall|time_day	sensitivity=0.013
day_period	tokens=day|*|*,period|*|*	aptitude=-0.094	attention=-0.026	pleasentness=0.0	polarity=-0.051	semantics=even_out|keep_track_time|tie_score|time_pass|watch_clock	sensitivity=0.085
daycare	tokens=daycare|*|*	aptitude=-0.066	attention=0.0	pleasentness=0.0	polarity=-0.052	semantics=foster_home|kindergarden|men_room|old_folk_home|sport_store	sensitivity=-0.089
daydream	tokens=daydream|*|*	aptitude=-0.121	attention=0.0	pleasentness=-0.097	polarity=-0.073	semantics=act_out|keep_word|desire_travel|think_critically|turn_light	sensitivity=0.0
daze	tokens=daze|*|*	aptitude=-0.084	attention=0.212	pleasentness=-0.328	polarity=-0.108	semantics=bedaze|dazzling|eye-popping|fulgurant|fulgurous	sensitivity=-0.125
dazed	tokens=dazed|*|*	aptitude=0.306	attention=-0.546	pleasentness=-0.038	polarity=0.252	semantics=stun|stunned|stupefied|stupefy|dumbstricken	sensitivity=-0.058
dazzling	tokens=dazzling|*|*	aptitude=0.707	attention=0.0	pleasentness=0.712	polarity=0.203	semantics=bedaze|daze|eye-popping|fulgurant|fulgurous	sensitivity=0.809
dazzlingly	tokens=dazzlingly|*|*	aptitude=-0.084	attention=0.212	pleasentness=-0.328	polarity=-0.108	semantics=daze|dazzling|eye-popping|fulgurant|fulgurous	sensitivity=-0.125
dead	tokens=dead|*|*	aptitude=-0.749	attention=0.0	pleasentness=0.0	polarity=-0.501	semantics=death|dead_cow|dead_leaf|dead_person|die_in_war	sensitivity=-0.753
dead_body	tokens=dead|*|*,body|*|*	aptitude=-0.196	attention=0.0	pleasentness=-0.092	polarity=-0.129	semantics=bury_dead_person|coffin|dead_person|headstone|morgue	sensitivity=-0.1
dead_fish	tokens=dead|*|*,fish|*|*	aptitude=-0.053	attention=0.0	pleasentness=0.0	polarity=-0.025	semantics=driftwood|jelly_fish|seashell|tidal_wave|titanic	sensitivity=0.021
dead_hungry	tokens=dead|*|*,hungry|*|*	aptitude=-0.12	attention=-0.022	pleasentness=0.021	polarity=-0.026	semantics=little_hungry|feel_like_to_eat|need_food|prepare_food|snacks	sensitivity=0.0
dead_leaf	tokens=dead|*|*,leaf|*|*	aptitude=-0.112	attention=-0.111	pleasentness=0.0	polarity=-0.029	semantics=fallen_leave|autumn|detritus|fall|pine_cone	sensitivity=0.086
dead_person	tokens=dead|*|*,person|*|*	aptitude=-0.14	attention=0.069	pleasentness=-0.09	polarity=-0.103	semantics=cadaver|casket|corpse|dead_body|morgue	sensitivity=-0.148
dead_place	tokens=dead|*|*,place|*|*	aptitude=-0.043	attention=0.123	pleasentness=-0.147	polarity=-0.075	semantics=burial_place|bury|bury_dead|death_place|headstone	sensitivity=-0.159
dead_president	tokens=dead|*|*,president|*|*	aptitude=0.099	attention=0.237	pleasentness=0.0	polarity=0.1	semantics=four_quarters|denomination|dollar_cent|dollar_sign|paper_currency	sensitivity=0.035
dead_stay_dead	tokens=dead|*|*,stay|*|*,dead|*|*	aptitude=0.076	attention=0.178	pleasentness=-0.1	polarity=0.027	semantics=negative|dead|no_end|reason_why|sentence_end	sensitivity=-0.074
dead_tree	tokens=dead|*|*,tree|*|*	aptitude=-0.094	attention=-0.026	pleasentness=0.0	polarity=-0.051	semantics=deforestation|forest|sideways|tree_wood|wood	sensitivity=0.085
deadline	tokens=deadline|*|*	aptitude=0.105	attention=0.278	pleasentness=-0.089	polarity=0.055	semantics=amount_owe|money_payment|money_owe|due|percentage	sensitivity=-0.129
deadly	tokens=deadly|*|*	aptitude=0.0	attention=0.0	pleasentness=0.0	polarity=-0.237	semantics=hazardous|lethal|take_life|threat|violent	sensitivity=-0.712
deadly_sin	tokens=deadly|*|*,sin|*|*	aptitude=-0.72	attention=0.0	pleasentness=0.0	polarity=-0.491	semantics=human_emotion|demand|yearn|sinful|want_badly	sensitivity=0.753
deaf	tokens=deaf|*|*	aptitude=0.0	attention=0.0	pleasentness=-0.946	polarity=-0.315	semantics=deny|discord|drive_recklessly|mute|oneself	sensitivity=0.0
deafness	tokens=deafness|*|*	aptitude=-0.243	attention=-0.187	pleasentness=0.262	polarity=0.045	semantics=ring_ear|like|change_mood|enjoy_music|hear_loss	sensitivity=0.071
deal	tokens=deal|*|*	aptitude=0.278	attention=0.274	pleasentness=-0.042	polarity=0.119	semantics=offer|bargain|business_deal|exchange|trade	sensitivity=-0.153
deal_card	tokens=deal|*|*,card|*|*	aptitude=0.0	attention=0.097	pleasentness=-0.108	polarity=-0.026	semantics=smoke_joint|deal_card_player|explain_everything|smoke_cigar|stand_alone	sensitivity=-0.067
deal_card_player	tokens=deal|*|*,card|*|*,player|*|*	aptitude=0.0	attention=0.068	pleasentness=-0.116	polarity=-0.036	semantics=bridge_difference|explain_everything|forward_email|mind_store|stand_alone	sensitivity=-0.06
deal_drug	tokens=deal|*|*,drug|*|*	aptitude=-0.879	attention=0.0	pleasentness=0.0	polarity=-0.605	semantics=go_off_strike|go_public|make_porn|open_business|sell_new_book	sensitivity=0.937
dear	tokens=dear|*|*	aptitude=0.313	attention=0.438	pleasentness=0.158	polarity=0.167	semantics=regard|affection|expect|kind|respect	sensitivity=-0.409
death	tokens=death|*|*	aptitude=0.0	attention=-0.752	pleasentness=-0.935	polarity=-0.294	semantics=die|chest_pain|end_life|loss_life|tumor	sensitivity=-0.7
death_bed	tokens=death|*|*,bed|*|*	aptitude=-0.968	attention=0.0	pleasentness=-0.952	polarity=-0.706	semantics=corpse|dead_person|grave|tomb|coffin	sensitivity=0.198
