bruise_n	tokens=bruise|*|N	polarity=NEGATIVE	strong=false
brusque_g	tokens=brusque|*|G	polarity=NEGATIVE	strong=true
brutal_g	tokens=brutal|*|G	polarity=NEGATIVE	strong=true
brutalising_g	tokens=brutalising|*|G	polarity=NEGATIVE	strong=true
brutalising_n	tokens=brutalising|*|N	polarity=NEGATIVE	strong=true
brutalities	tokens=brutalities|*|*	polarity=NEGATIVE	strong=true
brutalities_n	tokens=brutalities|*|N	polarity=NEGATIVE	strong=true
brutality_n	tokens=brutality|*|N	polarity=NEGATIVE	strong=true
brutalize_stemmed_v	tokens=*|brutal|V	polarity=NEGATIVE	strong=true
brutalizing_g	tokens=brutalizing|*|G	polarity=NEGATIVE	strong=true
brutally	tokens=brutally|*|*	polarity=NEGATIVE	strong=true
brute_n	tokens=brute|*|N	polarity=NEGATIVE	strong=true
brutish_g	tokens=brutish|*|G	polarity=NEGATIVE	strong=true
buckle_stemmed_v	tokens=*|buckl|V	polarity=NEGATIVE	strong=false
bug_stemmed_v	tokens=*|bug|V	polarity=NEGATIVE	strong=false
bulky_g	tokens=bulky|*|G	polarity=NEGATIVE	strong=false
bull_g	tokens=bull|*|G	polarity=POSITIVE	strong=false
bull_n	tokens=bull|*|N	polarity=POSITIVE	strong=false
bullies_g	tokens=bullies|*|G	polarity=NEGATIVE	strong=true
bullies_n	tokens=bullies|*|N	polarity=NEGATIVE	strong=true
bullish_g	tokens=bullish|*|G	polarity=POSITIVE	strong=false
bullish_n	tokens=bullish|*|N	polarity=POSITIVE	strong=false
bully_g	tokens=bully|*|G	polarity=NEGATIVE	strong=true
bully_n	tokens=bully|*|N	polarity=NEGATIVE	strong=true
bullyingly	tokens=bullyingly|*|*	polarity=NEGATIVE	strong=true
bum_n	tokens=bum|*|N	polarity=NEGATIVE	strong=false
bumpy_g	tokens=bumpy|*|G	polarity=NEGATIVE	strong=false
bungle_stemmed_v	tokens=*|bungl|V	polarity=NEGATIVE	strong=true
bungler_stemmed	tokens=*|bungler|*	polarity=NEGATIVE	strong=true
bunk_n	tokens=bunk|*|N	polarity=NEGATIVE	strong=false
buoyant_g	tokens=buoyant|*|G	polarity=POSITIVE	strong=false
burden_g	tokens=burden|*|G	polarity=NEGATIVE	strong=true
burden_n	tokens=burden|*|N	polarity=NEGATIVE	strong=true
burdensome_g	tokens=burdensome|*|G	polarity=NEGATIVE	strong=true
burdensome_stemmed	tokens=*|burdensom|*	polarity=NEGATIVE	strong=true
burdensomely_stemmed	tokens=*|burdensom|*	polarity=NEGATIVE	strong=true
burn_stemmed_v	tokens=*|burn|V	polarity=NEGATIVE	strong=true
busy_g	tokens=busy|*|G	polarity=NEGATIVE	strong=false
busybody_n	tokens=busybody|*|N	polarity=NEGATIVE	strong=true
butcher_stemmed_v	tokens=*|butcher|V	polarity=NEGATIVE	strong=false
butchery_n	tokens=butchery|*|N	polarity=NEGATIVE	strong=true
byzantine_g	tokens=byzantine|*|G	polarity=NEGATIVE	strong=true
cackle_stemmed_v	tokens=*|cackl|V	polarity=NEGATIVE	strong=true
cajole_stemmed_v	tokens=*|cajol|V	polarity=NEGATIVE	strong=true
calamities_n	tokens=calamities|*|N	polarity=NEGATIVE	strong=true
calamitous_g	tokens=calamitous|*|G	polarity=NEGATIVE	strong=true
calamitously	tokens=calamitously|*|*	polarity=NEGATIVE	strong=true
calamity_n	tokens=calamity|*|N	polarity=NEGATIVE	strong=true
calamity_stemmed	tokens=*|calam|*	polarity=NEGATIVE	strong=true
callous_g	tokens=callous|*|G	polarity=NEGATIVE	strong=true
calm_g	tokens=calm|*|G	polarity=POSITIVE	strong=false
calm_stemmed_v	tokens=*|calm|V	polarity=POSITIVE	strong=false
calming_stemmed	tokens=*|calm|*	polarity=POSITIVE	strong=true
calmness_n	tokens=calmness|*|N	polarity=POSITIVE	strong=false
calumniate_stemmed_v	tokens=*|calumni|V	polarity=NEGATIVE	strong=true
calumniation_n	tokens=calumniation|*|N	polarity=NEGATIVE	strong=true
calumnies_n	tokens=calumnies|*|N	polarity=NEGATIVE	strong=true
calumnious_g	tokens=calumnious|*|G	polarity=NEGATIVE	strong=true
calumniously	tokens=calumniously|*|*	polarity=NEGATIVE	strong=true
calumny_n	tokens=calumny|*|N	polarity=NEGATIVE	strong=true
cancer_n	tokens=cancer|*|N	polarity=NEGATIVE	strong=false
cancerous_g	tokens=cancerous|*|G	polarity=NEGATIVE	strong=false
candid_g	tokens=candid|*|G	polarity=POSITIVE	strong=true
candor_n	tokens=candor|*|N	polarity=POSITIVE	strong=true
cannibal_n	tokens=cannibal|*|N	polarity=NEGATIVE	strong=true
cannibalize_stemmed_v	tokens=*|cannib|V	polarity=NEGATIVE	strong=true
capability_n	tokens=capability|*|N	polarity=POSITIVE	strong=false
capable_g	tokens=capable|*|G	polarity=POSITIVE	strong=false
capably_g	tokens=capably|*|G	polarity=POSITIVE	strong=false
capitalize_stemmed_v	tokens=*|capit|V	polarity=POSITIVE	strong=false
capitulate_stemmed_v	tokens=*|capitul|V	polarity=NEGATIVE	strong=false
capricious_g	tokens=capricious|*|G	polarity=NEGATIVE	strong=true
capriciously	tokens=capriciously|*|*	polarity=NEGATIVE	strong=true
capriciousness_n	tokens=capriciousness|*|N	polarity=NEGATIVE	strong=true
capsize_stemmed_v	tokens=*|capsiz|V	polarity=NEGATIVE	strong=false
captivate_stemmed_v	tokens=*|captiv|V	polarity=POSITIVE	strong=true
captivating_g	tokens=captivating|*|G	polarity=POSITIVE	strong=true
captivation_n	tokens=captivation|*|N	polarity=POSITIVE	strong=true
captive_g	tokens=captive|*|G	polarity=NEGATIVE	strong=false
care_stemmed_v	tokens=*|care|V	polarity=POSITIVE	strong=false
carefree_g	tokens=carefree|*|G	polarity=POSITIVE	strong=true
careful_g	tokens=careful|*|G	polarity=POSITIVE	strong=false
careless_g	tokens=careless|*|G	polarity=NEGATIVE	strong=true
carelessness_n	tokens=carelessness|*|N	polarity=NEGATIVE	strong=true
caricature_stemmed_v	tokens=*|caricatur|V	polarity=NEGATIVE	strong=true
carnage_n	tokens=carnage|*|N	polarity=NEGATIVE	strong=true
carp_stemmed_v	tokens=*|carp|V	polarity=NEGATIVE	strong=true
cartoon_g	tokens=cartoon|*|G	polarity=NEGATIVE	strong=false
cartoon_n	tokens=cartoon|*|N	polarity=NEGATIVE	strong=false
cartoonish_stemmed	tokens=*|cartoonish|*	polarity=NEGATIVE	strong=true
cash-strapped_g	tokens=cash-strapped|*|G	polarity=NEGATIVE	strong=false
castigate_stemmed_v	tokens=*|castig|V	polarity=NEGATIVE	strong=true
casualty_stemmed_n	tokens=*|casualti|N	polarity=NEGATIVE	strong=false
cataclysm_n	tokens=cataclysm|*|N	polarity=NEGATIVE	strong=true
cataclysmal_g	tokens=cataclysmal|*|G	polarity=NEGATIVE	strong=true
cataclysmic_g	tokens=cataclysmic|*|G	polarity=NEGATIVE	strong=true
cataclysmically	tokens=cataclysmically|*|*	polarity=NEGATIVE	strong=true
catalyst_g	tokens=catalyst|*|G	polarity=POSITIVE	strong=true
catalyst_n	tokens=catalyst|*|N	polarity=POSITIVE	strong=true
catastrophe_n	tokens=catastrophe|*|N	polarity=NEGATIVE	strong=true
catastrophe_stemmed	tokens=*|catastroph|*	polarity=NEGATIVE	strong=true
catastrophes_n	tokens=catastrophes|*|N	polarity=NEGATIVE	strong=true
catastrophic_g	tokens=catastrophic|*|G	polarity=NEGATIVE	strong=true
catastrophic_stemmed	tokens=*|catastroph|*	polarity=NEGATIVE	strong=true
catastrophically	tokens=catastrophically|*|*	polarity=NEGATIVE	strong=true
catchy_g	tokens=catchy|*|G	polarity=POSITIVE	strong=true
caustic_g	tokens=caustic|*|G	polarity=NEGATIVE	strong=true
caustically	tokens=caustically|*|*	polarity=NEGATIVE	strong=true
cautionary_g	tokens=cautionary|*|G	polarity=NEGATIVE	strong=true
cautious_g	tokens=cautious|*|G	polarity=NEGATIVE	strong=false
cave_stemmed_v	tokens=*|cave|V	polarity=NEGATIVE	strong=false
ceaseless_g	tokens=ceaseless|*|G	polarity=NEUTRAL	strong=false
celebrate_stemmed_v	tokens=*|celebr|V	polarity=POSITIVE	strong=true
celebrated_g	tokens=celebrated|*|G	polarity=POSITIVE	strong=true
celebration_n	tokens=celebration|*|N	polarity=POSITIVE	strong=true
celebratory_stemmed	tokens=*|celebratori|*	polarity=POSITIVE	strong=true
celebrity_n	tokens=celebrity|*|N	polarity=POSITIVE	strong=false
censure_g	tokens=censure|*|G	polarity=NEGATIVE	strong=true
censure_n	tokens=censure|*|N	polarity=NEGATIVE	strong=true
censure_stemmed_v	tokens=*|censur|V	polarity=NEGATIVE	strong=true
central_g	tokens=central|*|G	polarity=NEUTRAL	strong=false
certain_stemmed	tokens=*|certain|*	polarity=NEUTRAL	strong=false
certainly	tokens=certainly|*|*	polarity=NEUTRAL	strong=true
certified_g	tokens=certified|*|G	polarity=NEUTRAL	strong=false
chafe_stemmed_v	tokens=*|chafe|V	polarity=NEGATIVE	strong=true
chaff_stemmed_v	tokens=*|chaff|V	polarity=NEGATIVE	strong=true
chagrin_n	tokens=chagrin|*|N	polarity=NEGATIVE	strong=true
chagrin_stemmed_v	tokens=*|chagrin|V	polarity=NEGATIVE	strong=true
challenge_n	tokens=challenge|*|N	polarity=NEGATIVE	strong=false
challenge_stemmed_v	tokens=*|challeng|V	polarity=NEGATIVE	strong=false
challenging_g	tokens=challenging|*|G	polarity=NEGATIVE	strong=false
champ_n	tokens=champ|*|N	polarity=POSITIVE	strong=false
champion_g	tokens=champion|*|G	polarity=POSITIVE	strong=false
champion_n	tokens=champion|*|N	polarity=POSITIVE	strong=false
champion_stemmed	tokens=*|champion|*	polarity=POSITIVE	strong=false
chant_g	tokens=chant|*|G	polarity=NEUTRAL	strong=false
chant_n	tokens=chant|*|N	polarity=NEUTRAL	strong=false
chaos_n	tokens=chaos|*|N	polarity=NEGATIVE	strong=true
chaotic_g	tokens=chaotic|*|G	polarity=NEGATIVE	strong=true
charisma_n	tokens=charisma|*|N	polarity=NEGATIVE	strong=true
charismatic_g	tokens=charismatic|*|G	polarity=POSITIVE	strong=true
charitable_g	tokens=charitable|*|G	polarity=POSITIVE	strong=false
charitable_n	tokens=charitable|*|N	polarity=POSITIVE	strong=false
charity_n	tokens=charity|*|N	polarity=POSITIVE	strong=false
charm_g	tokens=charm|*|G	polarity=POSITIVE	strong=true
charm_n	tokens=charm|*|N	polarity=POSITIVE	strong=true
charm_stemmed_v	tokens=*|charm|V	polarity=POSITIVE	strong=true
charming	tokens=charming|*|*	polarity=POSITIVE	strong=true
charming_g	tokens=charming|*|G	polarity=POSITIVE	strong=true
charmingly_g	tokens=charmingly|*|G	polarity=POSITIVE	strong=true
chaste_g	tokens=chaste|*|G	polarity=POSITIVE	strong=true
chasten_stemmed_v	tokens=*|chasten|V	polarity=NEGATIVE	strong=true
chastise_stemmed_v	tokens=*|chastis|V	polarity=NEGATIVE	strong=true
chastisement_stemmed	tokens=*|chastis|*	polarity=NEGATIVE	strong=true
chatter_stemmed_v	tokens=*|chatter|V	polarity=NEGATIVE	strong=true
chatterbox_stemmed	tokens=*|chatterbox|*	polarity=NEGATIVE	strong=true
cheap_g	tokens=cheap|*|G	polarity=NEGATIVE	strong=true
cheapen_stemmed_v	tokens=*|cheapen|V	polarity=NEGATIVE	strong=true
cheat_n	tokens=cheat|*|N	polarity=NEGATIVE	strong=true
cheat_stemmed_v	tokens=*|cheat|V	polarity=NEGATIVE	strong=true
cheater_stemmed	tokens=*|cheater|*	polarity=NEGATIVE	strong=true
cheer_n	tokens=cheer|*|N	polarity=POSITIVE	strong=true
cheer_stemmed_v	tokens=*|cheer|V	polarity=POSITIVE	strong=true
cheerful_g	tokens=cheerful|*|G	polarity=POSITIVE	strong=true
cheerless_g	tokens=cheerless|*|G	polarity=NEGATIVE	strong=true
cheery_g	tokens=cheery|*|G	polarity=POSITIVE	strong=true
cherish_stemmed_v	tokens=*|cherish|V	polarity=POSITIVE	strong=true
cherished_g	tokens=cherished|*|G	polarity=POSITIVE	strong=true
cherub_n	tokens=cherub|*|N	polarity=POSITIVE	strong=true
chic_g	tokens=chic|*|G	polarity=POSITIVE	strong=true
chide_stemmed_v	tokens=*|chide|V	polarity=NEGATIVE	strong=true
childish_g	tokens=childish|*|G	polarity=NEGATIVE	strong=true
chill_stemmed_v	tokens=*|chill|V	polarity=NEGATIVE	strong=false
chilly_g	tokens=chilly|*|G	polarity=NEGATIVE	strong=false
chit_stemmed	tokens=*|chit|*	polarity=NEGATIVE	strong=true
chivalrous_g	tokens=chivalrous|*|G	polarity=POSITIVE	strong=true
chivalry_n	tokens=chivalry|*|N	polarity=POSITIVE	strong=true
choke_stemmed_v	tokens=*|choke|V	polarity=NEGATIVE	strong=false
choppy_g	tokens=choppy|*|G	polarity=NEGATIVE	strong=false
chore_n	tokens=chore|*|N	polarity=NEGATIVE	strong=false
chronic_g	tokens=chronic|*|G	polarity=NEGATIVE	strong=false
chum_n	tokens=chum|*|N	polarity=POSITIVE	strong=false
civil_g	tokens=civil|*|G	polarity=POSITIVE	strong=false
civility_n	tokens=civility|*|N	polarity=POSITIVE	strong=true
civilization_n	tokens=civilization|*|N	polarity=POSITIVE	strong=false
civilize_g	tokens=civilize|*|G	polarity=POSITIVE	strong=false
civilize_stemmed_v	tokens=*|civil|V	polarity=POSITIVE	strong=false
claim_stemmed	tokens=*|claim|*	polarity=NEUTRAL	strong=false
clamor_n	tokens=clamor|*|N	polarity=NEGATIVE	strong=false
clamorous_g	tokens=clamorous|*|G	polarity=NEGATIVE	strong=false
clandestine_g	tokens=clandestine|*|G	polarity=NEUTRAL	strong=false
clarity_g	tokens=clarity|*|G	polarity=POSITIVE	strong=false
clash_g	tokens=clash|*|G	polarity=NEGATIVE	strong=false
clash_n	tokens=clash|*|N	polarity=NEGATIVE	strong=false
classic_n	tokens=classic|*|N	polarity=POSITIVE	strong=false
clean_g	tokens=clean|*|G	polarity=POSITIVE	strong=false
cleanliness_n	tokens=cleanliness|*|N	polarity=POSITIVE	strong=false
cleanse_v	tokens=cleanse|*|V	polarity=POSITIVE	strong=false
clear-cut_g	tokens=clear-cut|*|G	polarity=POSITIVE	strong=true
clear_stemmed	tokens=*|clear|*	polarity=POSITIVE	strong=false
clearer_g	tokens=clearer|*|G	polarity=POSITIVE	strong=true
clearer_n	tokens=clearer|*|N	polarity=POSITIVE	strong=true
clearly	tokens=clearly|*|*	polarity=POSITIVE	strong=true
clever_g	tokens=clever|*|G	polarity=POSITIVE	strong=true
cliche	tokens=cliche|*|*	polarity=NEGATIVE	strong=true
cliched	tokens=cliched|*|*	polarity=NEGATIVE	strong=true
clique_n	tokens=clique|*|N	polarity=NEGATIVE	strong=false
clog_stemmed_v	tokens=*|clog|V	polarity=NEGATIVE	strong=false
close_g	tokens=close|*|G	polarity=NEGATIVE	strong=false
closeness_g	tokens=closeness|*|G	polarity=POSITIVE	strong=true
closeness_n	tokens=closeness|*|N	polarity=POSITIVE	strong=true
cloud_stemmed_v	tokens=*|cloud|V	polarity=NEGATIVE	strong=true
clout_g	tokens=clout|*|G	polarity=POSITIVE	strong=true
clout_n	tokens=clout|*|N	polarity=POSITIVE	strong=true
clumsy_g	tokens=clumsy|*|G	polarity=NEGATIVE	strong=true
co-operation_g	tokens=co-operation|*|G	polarity=POSITIVE	strong=false
co-operation_n	tokens=co-operation|*|N	polarity=POSITIVE	strong=false
coarse_g	tokens=coarse|*|G	polarity=NEGATIVE	strong=false
coax_stemmed_v	tokens=*|coax|V	polarity=POSITIVE	strong=true
cocky_g	tokens=cocky|*|G	polarity=NEGATIVE	strong=true
coddle_stemmed_v	tokens=*|coddl|V	polarity=POSITIVE	strong=false
coerce_stemmed_v	tokens=*|coerc|V	polarity=NEGATIVE	strong=true
coercion_n	tokens=coercion|*|N	polarity=NEGATIVE	strong=true
coercive_g	tokens=coercive|*|G	polarity=NEGATIVE	strong=true
cogent_g	tokens=cogent|*|G	polarity=POSITIVE	strong=true
cogitate_stemmed_v	tokens=*|cogit|V	polarity=NEUTRAL	strong=true
cognizance_g	tokens=cognizance|*|G	polarity=NEUTRAL	strong=false
cognizance_n	tokens=cognizance|*|N	polarity=NEUTRAL	strong=false
cognizant_n	tokens=cognizant|*|N	polarity=NEUTRAL	strong=true
cohere_stemmed_v	tokens=*|coher|V	polarity=POSITIVE	strong=false
coherence_g	tokens=coherence|*|G	polarity=POSITIVE	strong=true
coherence_n	tokens=coherence|*|N	polarity=POSITIVE	strong=true
coherent_g	tokens=coherent|*|G	polarity=POSITIVE	strong=false
cohesion_n	tokens=cohesion|*|N	polarity=POSITIVE	strong=false
cohesive_g	tokens=cohesive|*|G	polarity=POSITIVE	strong=false
cold_g	tokens=cold|*|G	polarity=NEGATIVE	strong=false
coldly_a	tokens=coldly|*|A	polarity=NEGATIVE	strong=true
collapse_g	tokens=collapse|*|G	polarity=NEGATIVE	strong=false
collapse_stemmed_v	tokens=*|collaps|V	polarity=NEGATIVE	strong=false
collide_stemmed_v	tokens=*|collid|V	polarity=NEGATIVE	strong=false
collude_stemmed_v	tokens=*|collud|V	polarity=NEGATIVE	strong=true
collusion_n	tokens=collusion|*|N	polarity=NEGATIVE	strong=true
colorful_g	tokens=colorful|*|G	polarity=POSITIVE	strong=false
colossal_g	tokens=colossal|*|G	polarity=POSITIVE	strong=false
combative_g	tokens=combative|*|G	polarity=NEGATIVE	strong=false
comeback_g	tokens=comeback|*|G	polarity=POSITIVE	strong=false
comeback_n	tokens=comeback|*|N	polarity=POSITIVE	strong=false
comedy_g	tokens=comedy|*|G	polarity=NEGATIVE	strong=false
comedy_n	tokens=comedy|*|N	polarity=NEGATIVE	strong=false
comely_g	tokens=comely|*|G	polarity=POSITIVE	strong=true
comfort_stemmed_v	tokens=*|comfort|V	polarity=POSITIVE	strong=false
comfortable_g	tokens=comfortable|*|G	polarity=POSITIVE	strong=false
comfortable_n	tokens=comfortable|*|N	polarity=POSITIVE	strong=false
comfortably_a	tokens=comfortably|*|A	polarity=POSITIVE	strong=false
comforting	tokens=comforting|*|*	polarity=POSITIVE	strong=true
comical_g	tokens=comical|*|G	polarity=NEGATIVE	strong=false
commend_stemmed_v	tokens=*|commend|V	polarity=POSITIVE	strong=true
commendable_g	tokens=commendable|*|G	polarity=POSITIVE	strong=true
commendably_a	tokens=commendably|*|A	polarity=POSITIVE	strong=true
commensurate_g	tokens=commensurate|*|G	polarity=POSITIVE	strong=false
comment_g	tokens=comment|*|G	polarity=NEUTRAL	strong=false
comment_n	tokens=comment|*|N	polarity=NEUTRAL	strong=false
commentator_g	tokens=commentator|*|G	polarity=NEUTRAL	strong=false
commentator_n	tokens=commentator|*|N	polarity=NEUTRAL	strong=false
commiserate_stemmed_v	tokens=*|commiser|V	polarity=NEGATIVE	strong=true
commitment_g	tokens=commitment|*|G	polarity=POSITIVE	strong=false
commitment_n	tokens=commitment|*|N	polarity=POSITIVE	strong=false
commodious_g	tokens=commodious|*|G	polarity=POSITIVE	strong=false
commonplace_g	tokens=commonplace|*|G	polarity=NEGATIVE	strong=false
commonsense_n	tokens=commonsense|*|N	polarity=POSITIVE	strong=false
commonsensible_g	tokens=commonsensible|*|G	polarity=POSITIVE	strong=false
commonsensibly_a	tokens=commonsensibly|*|A	polarity=POSITIVE	strong=false
commonsensical_g	tokens=commonsensical|*|G	polarity=POSITIVE	strong=false
commotion_g	tokens=commotion|*|G	polarity=NEGATIVE	strong=true
commotion_n	tokens=commotion|*|N	polarity=NEGATIVE	strong=true
compact_g	tokens=compact|*|G	polarity=POSITIVE	strong=false
compassion_n	tokens=compassion|*|N	polarity=POSITIVE	strong=true
compassionate_g	tokens=compassionate|*|G	polarity=POSITIVE	strong=true
compatible_g	tokens=compatible|*|G	polarity=POSITIVE	strong=false
compatible_n	tokens=compatible|*|N	polarity=POSITIVE	strong=false
compel_stemmed_v	tokens=*|compel|V	polarity=NEGATIVE	strong=true
compelling_g	tokens=compelling|*|G	polarity=POSITIVE	strong=true
compelling_n	tokens=compelling|*|N	polarity=POSITIVE	strong=true
compensate_stemmed_v	tokens=*|compens|V	polarity=POSITIVE	strong=true
competence_n	tokens=competence|*|N	polarity=POSITIVE	strong=false
competency_n	tokens=competency|*|N	polarity=POSITIVE	strong=false
competent_g	tokens=competent|*|G	polarity=POSITIVE	strong=false
competitive_g	tokens=competitive|*|G	polarity=POSITIVE	strong=false
competitive_n	tokens=competitive|*|N	polarity=POSITIVE	strong=false
competitiveness	tokens=competitiveness|*|*	polarity=POSITIVE	strong=false
complacent_g	tokens=complacent|*|G	polarity=NEGATIVE	strong=true
complacent_n	tokens=complacent|*|N	polarity=NEGATIVE	strong=true
complain_stemmed_v	tokens=*|complain|V	polarity=NEGATIVE	strong=true
complaining_g	tokens=complaining|*|G	polarity=NEGATIVE	strong=true
complaining_n	tokens=complaining|*|N	polarity=NEGATIVE	strong=true
complaint_n	tokens=complaint|*|N	polarity=NEGATIVE	strong=true
complaints_g	tokens=complaints|*|G	polarity=NEGATIVE	strong=true
complaints_n	tokens=complaints|*|N	polarity=NEGATIVE	strong=true
complement_n	tokens=complement|*|N	polarity=POSITIVE	strong=true
complement_stemmed_v	tokens=*|complement|V	polarity=POSITIVE	strong=false
complete_g	tokens=complete|*|G	polarity=NEUTRAL	strong=false
completely_stemmed_a	tokens=*|complet|A	polarity=NEUTRAL	strong=false
complex_g	tokens=complex|*|G	polarity=NEGATIVE	strong=false
compliant_g	tokens=compliant|*|G	polarity=POSITIVE	strong=true
compliant_n	tokens=compliant|*|N	polarity=POSITIVE	strong=true
complicate_stemmed_v	tokens=*|complic|V	polarity=NEGATIVE	strong=false
complicated_g	tokens=complicated|*|G	polarity=NEGATIVE	strong=false
complication_n	tokens=complication|*|N	polarity=NEGATIVE	strong=false
complicit_g	tokens=complicit|*|G	polarity=NEGATIVE	strong=true
compliment_stemmed_v	tokens=*|compliment|V	polarity=POSITIVE	strong=true
complimentary	tokens=complimentary|*|*	polarity=POSITIVE	strong=true
comprehend_stemmed_v	tokens=*|comprehend|V	polarity=NEUTRAL	strong=true
comprehensive_g	tokens=comprehensive|*|G	polarity=POSITIVE	strong=false
compromise_g	tokens=compromise|*|G	polarity=POSITIVE	strong=false
compromise_n	tokens=compromise|*|N	polarity=POSITIVE	strong=false
compromise_stemmed_v	tokens=*|compromis|V	polarity=POSITIVE	strong=false
compromises_g	tokens=compromises|*|G	polarity=POSITIVE	strong=false
compromises_n	tokens=compromises|*|N	polarity=POSITIVE	strong=false
compulsion_n	tokens=compulsion|*|N	polarity=NEGATIVE	strong=true
compulsive_g	tokens=compulsive|*|G	polarity=NEGATIVE	strong=true
compulsory_g	tokens=compulsory|*|G	polarity=NEGATIVE	strong=false
comrades_g	tokens=comrades|*|G	polarity=POSITIVE	strong=true
comrades_n	tokens=comrades|*|N	polarity=POSITIVE	strong=true
concede_stemmed_v	tokens=*|conced|V	polarity=NEGATIVE	strong=true
conceit_n	tokens=conceit|*|N	polarity=NEGATIVE	strong=true
conceited_g	tokens=conceited|*|G	polarity=NEGATIVE	strong=true
conceivable_g	tokens=conceivable|*|G	polarity=POSITIVE	strong=true
conceivable_n	tokens=conceivable|*|N	polarity=POSITIVE	strong=true
concern_g	tokens=concern|*|G	polarity=NEGATIVE	strong=true
concern_n	tokens=concern|*|N	polarity=NEGATIVE	strong=true
concern_stemmed_v	tokens=*|concern|V	polarity=NEGATIVE	strong=false
concerned_stemmed	tokens=*|concern|*	polarity=NEGATIVE	strong=true
concerning_g	tokens=concerning|*|G	polarity=NEUTRAL	strong=false
concerning_n	tokens=concerning|*|N	polarity=NEUTRAL	strong=false
concerns_g	tokens=concerns|*|G	polarity=NEGATIVE	strong=true
concerns_n	tokens=concerns|*|N	polarity=NEGATIVE	strong=true
concerted_g	tokens=concerted|*|G	polarity=NEUTRAL	strong=false
concession_g	tokens=concession|*|G	polarity=NEGATIVE	strong=false
concession_n	tokens=concession|*|N	polarity=NEGATIVE	strong=false
concessions_g	tokens=concessions|*|G	polarity=NEGATIVE	strong=false
concessions_n	tokens=concessions|*|N	polarity=NEGATIVE	strong=false
conciliate_stemmed_v	tokens=*|concili|V	polarity=POSITIVE	strong=true
conciliatory_g	tokens=conciliatory|*|G	polarity=POSITIVE	strong=true
conclusive_g	tokens=conclusive|*|G	polarity=POSITIVE	strong=false
concrete_g	tokens=concrete|*|G	polarity=POSITIVE	strong=false
concur_stemmed_v	tokens=*|concur|V	polarity=POSITIVE	strong=true
condemn_stemmed	tokens=*|condemn|*	polarity=NEGATIVE	strong=true
condemn_stemmed_v	tokens=*|condemn|V	polarity=NEGATIVE	strong=true
condemnable_g	tokens=condemnable|*|G	polarity=NEGATIVE	strong=true
condemnation_n	tokens=condemnation|*|N	polarity=NEGATIVE	strong=true
condescend_stemmed_v	tokens=*|condescend|V	polarity=NEGATIVE	strong=true
condescending_g	tokens=condescending|*|G	polarity=NEGATIVE	strong=true
condescendingly_a	tokens=condescendingly|*|A	polarity=NEGATIVE	strong=true
condescension_n	tokens=condescension|*|N	polarity=NEGATIVE	strong=true
condolence_n	tokens=condolence|*|N	polarity=NEGATIVE	strong=true
condolences_g	tokens=condolences|*|G	polarity=NEGATIVE	strong=true
condolences_n	tokens=condolences|*|N	polarity=NEGATIVE	strong=true
condone_stemmed_v	tokens=*|condon|V	polarity=POSITIVE	strong=true
conducive_g	tokens=conducive|*|G	polarity=POSITIVE	strong=false
conducive_n	tokens=conducive|*|N	polarity=POSITIVE	strong=false
confer_stemmed_v	tokens=*|confer|V	polarity=POSITIVE	strong=false
confess_stemmed_v	tokens=*|confess|V	polarity=NEGATIVE	strong=true
confession_n	tokens=confession|*|N	polarity=NEGATIVE	strong=true
confessions_g	tokens=confessions|*|G	polarity=NEGATIVE	strong=true
confessions_n	tokens=confessions|*|N	polarity=NEGATIVE	strong=true
confide_stemmed_v	tokens=*|confid|V	polarity=NEUTRAL	strong=true
confidence_g	tokens=confidence|*|G	polarity=POSITIVE	strong=true
confidence_n	tokens=confidence|*|N	polarity=POSITIVE	strong=true
confident_g	tokens=confident|*|G	polarity=POSITIVE	strong=true
conflict_g	tokens=conflict|*|G	polarity=NEGATIVE	strong=false
conflict_n	tokens=conflict|*|N	polarity=NEGATIVE	strong=false
confound_stemmed	tokens=*|confound|*	polarity=NEGATIVE	strong=false
confound_stemmed_v	tokens=*|confound|V	polarity=NEGATIVE	strong=false
confounded_stemmed	tokens=*|confound|*	polarity=NEGATIVE	strong=false
confounding_stemmed	tokens=*|confound|*	polarity=NEGATIVE	strong=false
confront_stemmed_v	tokens=*|confront|V	polarity=NEGATIVE	strong=false
confrontation_g	tokens=confrontation|*|G	polarity=NEGATIVE	strong=true
confrontation_n	tokens=confrontation|*|N	polarity=NEGATIVE	strong=true
confrontational_g	tokens=confrontational|*|G	polarity=NEGATIVE	strong=false
confuse_stemmed_v	tokens=*|confus|V	polarity=NEGATIVE	strong=true
confused_stemmed	tokens=*|confus|*	polarity=NEGATIVE	strong=true
confusing_g	tokens=confusing|*|G	polarity=NEGATIVE	strong=true
confusing_stemmed	tokens=*|confus|*	polarity=NEGATIVE	strong=true
confusion_g	tokens=confusion|*|G	polarity=NEGATIVE	strong=true
confusion_n	tokens=confusion|*|N	polarity=NEGATIVE	strong=true
confute_stemmed_v	tokens=*|confut|V	polarity=POSITIVE	strong=true
congenial_g	tokens=congenial|*|G	polarity=POSITIVE	strong=true
congested_g	tokens=congested|*|G	polarity=NEGATIVE	strong=false
congestion_n	tokens=congestion|*|N	polarity=NEGATIVE	strong=false
congratulate_stemmed_v	tokens=*|congratul|V	polarity=POSITIVE	strong=true
congratulations_g	tokens=congratulations|*|G	polarity=POSITIVE	strong=true
